symbol	C2_72h_ctrl	C2_72h_bilirubin	UJ_24h_ctrl	UJ_24h_bilirubin	UJ_72h_ctrl	UJ_72h_bilirubin	C2_24h_ctrl	C2_24h_bilirubin
GMEB1	8.13011224575896	8.18984420157378	8.27398808785396	8.11588918927492	8.08903389273634	7.87447742195984	8.18977222519789	8.15226000881724
YTHDF2	9.35581153696378	9.51667457138823	8.74174107142312	9.34929809955615	9.22083391498883	8.68304160065228	9.58479159315488	9.2619654150204
OPRD1	6.50495777007806	6.31513117575986	6.8524470447993	6.51732323979352	6.49533979831293	6.78831146975258	6.00091206580045	6.75463031986647
EPB41	9.7585078948586	9.82272013859197	8.79743178440018	9.55325161298981	9.10760025338752	8.86810148997546	9.96708317649929	9.54434001770706
PTPRU	8.0803007515989	7.92319247836666	7.41886325842084	7.23836900282455	7.16374281623691	7.65420592471872	7.9952241180551	8.00515253410977
ZCCHC17	9.47037730503834	9.51699350095845	9.31652703523182	9.49985778836887	9.05800300238215	9.01955328018463	9.68065940836653	9.45779282044227
SERINC2	7.88467889058887	8.13026220784625	7.34572283558005	7.79961671420388	7.61582159972332	7.88195445375755	8.21790357246006	7.7515509176176
LINC01225	7.8479876119003	7.25086235431865	8.02673025544248	7.30198861051259	7.74416730480984	7.55532467556463	7.26391303281532	7.73177391985864
TINAGL1	5.52355738142916	5.39407888193931	5.77275130424176	5.69635284456576	5.69035122864465	5.70826856250789	5.35187993154165	5.49350304749894
HCRTR1	7.14390642115955	6.71084437348103	7.07920218077257	6.77759728524891	6.95928834248047	6.96794990764673	6.78472859760716	7.02180559994165
KHDRBS1	10.7602487776394	10.8652191273383	10.228918979499	10.5058400622411	10.4621715146255	10.4414328162676	10.8611768669826	10.6651709958594
TMEM39B	7.56696996519097	8.02075131774515	7.62866067900811	7.61874160286578	7.98575524181662	7.56976263243901	7.86435849338471	7.66686441181784
KPNA6	9.60807854507849	9.68032676508905	8.94068054295714	9.52770785560985	9.40615526101459	9.00781247985622	9.73307963818859	9.55675402179233
TXLNA	8.66609847163868	8.87357272428999	8.40686038272322	8.67974737963659	8.47635564759144	8.36691122156486	8.7313333300283	8.78015488885764
CCDC28B	7.70171426014672	7.67956734359653	7.90309927284928	7.79732142463425	7.79269180707636	7.96783948983521	7.79227342552607	7.6934586413266
IQCC	7.08085661618856	7.33124050443909	7.45223054803994	7.18229849569294	7.034320075251	7.1982519984841	7.04975957881176	7.3193111478436
DCDC2B	6.31088945379154	6.66606777052953	6.86130577142529	6.39783945355092	6.63226213026521	6.64152425990219	6.46207650480128	6.47755600046536
EIF3I	9.28864924847015	9.26039421388156	8.6887468769759	9.2348258297481	8.66145603827889	8.48727125113197	9.43086809092253	9.28311803074376
FAM167B	7.28706802978707	7.19494645074978	7.72391146351804	7.34986421278131	7.57612994381483	7.76407702114552	7.23086081672121	7.18082300633601
LCK	6.11772194079048	5.86545851716453	6.26654738179695	6.29058874723978	5.90346726528097	6.66367927023666	5.67810835181396	6.34335331297367
HDAC1	9.89890861776175	9.99304682196939	9.81566663733805	9.94785744666328	10.0079816758653	9.78544219802878	10.046093427522	9.90433396155792
RBBP4	10.265642269353	10.3442359362467	9.99590873892411	10.1479408778422	10.1605245893611	10.1479735882952	10.3760866810821	10.2501534122467
KIAA1522	7.379191280169	7.14569199504696	7.4426046914876	7.35246762331369	7.26433629399221	7.46480072505568	7.18167936761339	7.30793135430491
S100PBP	8.69487768332875	8.75217113685853	8.23174311116193	8.54667012995284	8.36969879255871	8.27029083295304	8.82066193634108	8.60206955920912
HPCA	8.21516804244632	7.76053130535773	8.13755527635178	7.80039120158732	7.89503422112944	8.13591115712156	7.85427188086612	8.04053148571232
RNF19B	7.46125304697491	7.64045487564381	7.73181001182195	7.95042353231201	7.39344844210149	7.67526376010119	7.68265412274002	7.43818890302293
AZIN2	6.97322283679577	7.12601656457669	7.0699482006117	6.98708670132731	7.19541253078167	6.48266979140529	7.15417809138684	7.0398219034842
ZNF362	8.16190468010838	8.21575159542105	7.92256239262046	7.94925159346862	8.01782322299503	7.81367810296421	8.18973749476134	8.13385505762001
ZSCAN20	7.4119764087087	7.91510639463612	7.31175634534431	7.35436467556723	7.25556909901026	6.94462974380616	7.72965693577869	7.54112538863131
HMGB4	5.13707864624486	5.29402858854646	6.09683106970701	5.44033768356632	5.63977480842997	5.75395061197327	4.88064779686922	5.56705099215861
C1orf94	6.33922481830376	6.14581983644122	6.60783701015251	5.99467262694639	5.96926384227278	6.54152576537865	6.06224717197312	6.41289279160346
GJB5	6.39583749313762	6.52913544022276	7.06355599404745	6.70261784272186	6.83535679528388	6.6951379444434	6.18075067184354	6.68206788338813
GJB4	5.23533010403465	5.04043242136971	5.93433061165095	5.31836987024715	5.43649875619589	5.59074913834891	4.9337673197813	5.35267203226658
GJB3	5.16177802729898	5.4881328659342	5.42555619396317	5.59487665104585	5.23080929618693	5.68713474587626	5.27117428157931	5.33874652855751
GJA4	7.8846107609093	7.80053220386255	8.14436589101079	7.72292279083218	8.09886872835232	8.23416809216425	7.61294435552961	8.01947389362213
ZMYM1	8.31930148053631	8.49346342949312	7.38882437249256	8.32534750887136	8.03531874662454	7.76741887505335	8.58192959189128	8.24793056677739
ZMYM4	9.68299779116582	9.78163436341513	9.09922396046376	9.44867546691591	9.31115322829966	9.19917366926854	9.77090679952667	9.59981254404044
NCDN	7.5845884115497	7.3543698291454	7.4141157938937	7.33978447380604	7.57999725934179	7.56008413036975	7.40598393245878	7.47756250837407
TFAP2E	6.59235712764694	6.43593208735133	6.19067763875689	6.27294745237871	6.06812155699116	6.47136951754899	6.33054610529611	6.56805755295221
AGO4	7.87204644397312	8.45612032264479	7.27723441531614	7.51544904673447	7.40715482900543	7.74042035120252	8.12075021348643	8.17053728705979
AGO1	9.14419648164012	9.36162117155625	8.85875981241343	9.39389304428481	9.21037158703571	9.07774129843751	9.13704912021734	9.2994507025561
AGO3	8.03934945316405	8.31379914617222	7.33199131974668	8.09533096331924	7.86016119598935	7.40335304029034	8.21121333365358	8.10853063161536
TEKT2	7.83276373078683	7.88096704877894	7.1242749286422	7.47838413849453	7.62365648407236	7.3161184707763	7.80907949649971	7.94083534365459
ADPRHL2	7.64721921226506	7.80851785212697	7.87447514044079	7.61325709260279	7.71904753599522	7.65174262030129	7.66350293510073	7.78287518569865
MAP7D1	10.3436479734706	10.2011293421559	10.0020829529238	10.2269444454632	10.3245458331047	10.4773123821901	10.1879145340753	10.2713056820564
THRAP3	9.89638490433925	10.0372535843654	9.12361520110955	9.41648546683705	9.49872610125024	9.16902672002193	9.91815075246568	9.8934419228499
CSF3R	6.51282797682576	6.43269406332548	6.97967033251772	6.74696992355346	6.59680129530766	6.69654904813849	6.26013787535022	6.59746332188754
ZC3H12A	6.94444170225329	7.17259164545023	7.23999520150929	7.4914413630144	7.51289580535332	7.51972175844	7.00125948282958	7.09650391989482
DNALI1	9.21746008794187	9.19631834347522	9.25130047625049	9.27192901189622	9.24378332353098	9.31387648712166	9.31817544331955	9.22576053137214
CDCA8	7.89206349926447	8.2412878319725	7.54883272098616	8.3733641924241	7.96233942497012	8.1641694313425	8.30575705761476	7.92012283209458
MANEAL	8.49997024355227	8.71619258974098	8.4563312601831	8.33653192488861	8.2349445891819	8.38505953931268	8.5668549263169	8.56766851563198
C1orf122	7.97057712356997	7.7625971559725	7.94548772920328	7.7131179995193	7.60355479625586	7.81776683540578	7.79445639404526	7.93771169034921
UTP11L	8.47775151117643	8.65388856151581	8.40210167240688	8.32232573384418	8.28374060607099	8.09976916649309	8.72218165379585	8.51308124198678
RRAGC	8.29875043419121	8.61446704469187	7.821733648715	8.20324655183975	7.82669684810295	8.21479846693266	8.58511893973593	8.41643123463099
AKIRIN1	9.41970973738248	9.44384453403252	9.08556520060585	9.29030835361294	9.12232734752987	9.24843669626415	9.57256446616999	9.32384492211767
NDUFS5	10.1815423428876	10.3429981048925	10.6768826282638	10.8212517497982	10.5709478333088	10.6581032940143	10.4445807888261	10.3761442654292
MACF1	9.66092913745594	9.78977333610278	9.42370846718778	9.67597262339481	9.59619812920741	9.5378717427005	9.69172747430683	9.80157096813155
BMP8A	5.5509636649693	5.61676454966322	6.28736142438623	5.91485844582087	6.15710196592848	5.98844303264258	5.59373430932656	5.52758863989673
OXCT2P1	8.0436421390678	7.89465656754011	8.32183956898694	7.81688939512407	7.99550104631628	8.38379823397739	7.88402558096657	7.98585964889301
PPIE	8.98028027898238	9.11396666828428	9.13666883799702	9.45463411238487	9.35480348716228	9.18971821635186	9.18406336362947	9.07369663671191
MFSD2A	8.78914046825721	8.80900473433928	8.97192164369376	8.64276227933474	8.8619019176075	9.06265479577993	8.80073770049786	8.72044487596211
CAP1	10.451282856179	10.3260303503792	10.2836965213466	10.4226653065888	10.3297616222169	10.2071190026744	10.4497638535065	10.2962869996376
RLF	9.03040912567093	9.25796296601174	8.72141304797655	9.1569061248037	9.10784278881868	8.78874636885571	9.23247679340239	9.06250232606047
TMCO2	4.73497924168043	4.87155384603478	4.78596469862601	4.79114414249737	5.19904313229741	4.40563219317411	4.70916355108938	4.85092440695668
ZMPSTE24	8.12350119672522	8.47570434715816	7.23004259106274	7.81340327902978	7.88562223798497	7.72223057221984	8.41058526170405	8.21171387828743
SMAP2	8.67118582706695	8.93412186653255	8.77984600071906	9.0465210493147	8.92816460608343	8.94486181217388	8.87223855920169	8.74210306868545
ZFP69B	7.33764009552819	7.61643715074688	6.67748618791001	7.35913004662338	7.10729589606727	6.79150842469837	7.56404860237917	7.38416475439077
ZFP69	6.39986467380449	6.76372041645572	6.37205062657444	6.24277901402001	6.70430680374039	6.75752343876096	6.71149806508384	6.56925867325895
EXO5	6.93616655972703	6.87263215029401	6.67163633174915	6.82436914234717	7.13789136930425	6.38174303366582	7.01132475321633	6.74336274855745
ZNF684	7.4663943919475	7.29602215833831	7.12436609276208	7.57378306661013	7.41826331926632	7.49117888221637	7.33227116674776	7.45696265470856
NFYC	9.01704956446475	9.34637516889855	8.61476212037752	9.27729521569934	9.17609227735795	8.69031152213442	9.23971484513312	9.17379709989388
KCNQ4	6.48742398951233	6.23733086730294	7.10532237310188	6.43294995707341	6.49663177730041	6.7373342250032	6.59094969434567	6.08376396855528
CTPS1	8.73487859100467	8.60506573143431	8.73480156988932	8.92623331975677	8.52288703760171	8.53289782642682	8.9340188825552	8.50021439520129
FOXO6	7.72798834464806	7.56862002803518	7.27402499818205	7.45500157535737	7.53875570635019	7.63960123883764	7.73663732834074	7.47468626784656
GUCA2B	7.49828452949224	7.11460192089989	7.9143393569988	7.32643432653309	7.62398905597521	7.34456569440171	7.16123608753603	7.39270079935048
RIMKLA	7.45787272130104	7.74197551829599	7.38749544807216	7.25927456385754	7.33515082028521	7.34901748429375	7.63187366162017	7.52913729588293
PPIH	7.15363511281762	7.27169019186789	6.9554527210825	7.56947443666879	7.14496897340819	7.29229308592384	7.25628577108208	7.36689162459486
YBX1	12.2714178940007	12.2486707729997	12.1436050583394	12.1121071654538	12.0519868226395	12.1805932106677	12.3214638754419	12.2131947734259
ERMAP	5.17392324368697	5.16541760527162	4.92225498823005	4.97476018836754	5.10473293929281	5.38958009426045	5.36669328583979	4.96010798306715
ZNF691	7.19154714395191	7.15676950218618	7.22138794260016	6.99903117368166	7.25346272241906	7.05803435750786	7.18267143234795	7.16685202994107
CFAP57	5.44017307959356	5.32908011613942	6.27207906642367	5.43748284603454	5.72004243692514	5.51653467719578	5.14379246871526	5.63350856187458
TMEM125	7.22113549057617	7.09284197867578	7.76623901428784	7.17978319770153	7.26674405849526	7.77395694365078	6.92058881855065	7.34864406575191
TIE1	7.21705490056511	6.99792387883763	7.58722232430483	7.20947193398407	7.449287343312	7.30007271474706	6.90341436435935	7.23369891122641
MPL	4.58416731714374	4.33809510250984	4.76595937527454	4.42926340664943	4.76684704360992	4.16150814612233	4.55149150729046	4.33346845305226
CDC20	8.81241525968288	9.11938909858902	8.97794748027978	9.04803730065476	8.66484372807128	9.09688594604938	9.3583581647433	8.90754751378525
SZT2	8.51953898114064	8.49403046082003	8.28918763396214	8.40725493492704	8.48055205240892	8.13936275739905	8.50344768273005	8.44047424049896
PTPRF	9.35699302646549	9.36339993168376	8.85468786172016	8.87349693771019	8.53255180144369	8.83258027615663	9.37940582774828	9.26919206706032
KDM4A	8.74398202495608	9.04175187812971	8.05300670386684	8.37016134629384	8.41369719705628	7.96796799950237	8.93769995445321	8.72488309165596
ST3GAL3	8.44996741089811	8.68640096663676	8.52510837052057	8.6819948107508	8.42451593618519	8.28086213912406	8.67037146213205	8.56446655527953
ARTN	8.51150358162131	8.13526040125145	8.6486503911341	8.39296675288461	8.71653388421881	8.74025763744192	8.13467902227623	8.42932281475745
IPO13	7.16711507089223	7.30413839719459	6.98087849031162	6.97688423045436	6.96022729667802	7.2403582267906	7.28920921202562	7.19849373809736
DPH2	8.68349182557926	8.4575007622544	8.77947693857424	8.75988248637718	8.82050987550615	8.65044112138783	8.57811318289624	8.48743206012803
ATP6V0B	8.44719658298253	8.61940893513926	9.28480868272782	9.10440464910019	8.95505351598803	8.87625697297933	8.65508065484574	8.62964373379818
B4GALT2	11.0946096157641	10.9479880978091	11.2836163561118	10.8232508525833	11.2022600446232	11.2786512405177	11.0064919035159	10.9193616529856
CCDC24	7.68235038807589	7.70571052048934	8.22003358820434	7.61058227861624	7.76005052872387	7.91345676418622	7.50787363189548	7.86893029781839
KLF17	6.99529535385095	6.79770781897517	7.90385240363622	7.27980190415506	7.28673993403963	7.42261267134259	6.63084180313167	7.0902754516308
DMAP1	7.66997234271847	7.71026968980101	7.5225834325049	7.54666398659753	7.55338058396407	7.46778534252227	7.81862666539753	7.77733454732682
RNF220	10.3380532540865	10.3195996132355	9.95246298326867	10.0862553505934	10.1288387334457	9.60001120322833	10.3390446195543	10.2885782590641
C1orf228	7.51639123943146	7.59228814442497	7.6764252447025	7.48013047341482	7.24226126041442	7.36118815898046	7.43586191625675	7.68386195594466
KIF2C	8.12126933549441	8.20456718834764	7.71451835815513	8.60570073500207	8.06462920356231	7.39296994244972	8.40083030186483	8.11759173506319
RPS8	12.0005201682784	11.9305710972105	12.4146350125073	12.4265288505216	12.2381001617665	12.2100970441929	11.9839271156677	11.9969302056942
PLK3	7.02481727763515	7.043432424859	7.4277547854549	7.04590103478662	7.30857042430804	7.00504265719523	6.92070462759922	7.09986467807153
BTBD19	7.12407307146196	6.84233837329366	7.31060964500456	6.78760990816517	6.89431790828174	6.99170485877734	6.87765655779061	7.03440151764165
UROD	8.68166149668209	8.65311596925086	8.78791511232082	8.79071127419149	8.76587130115968	8.75926177559691	8.79215003711285	8.79815562174487
HPDL	6.40429051745418	6.73378791693813	6.76878523613639	6.89754270560975	6.63257240768655	6.74277093536707	6.50344297825519	6.59079690423914
TOE1	8.15134857486813	8.12347116627343	8.29284083418889	8.05892563123568	8.32292075713229	7.86690125245646	8.05143390035674	8.20660838739688
MMACHC	8.04991832398378	8.04754455184556	7.85221385162301	7.72341156950552	7.86003154014392	7.67315334461716	8.00000726720937	8.04833089021375
AKR1A1	7.86084360409315	7.90072277414744	7.94857951148355	8.53233547422774	7.82231690678407	8.14827478322234	8.11039421293365	7.8240594674394
NASP	11.1081500892446	10.990872881739	10.5716321755365	10.6248518229511	10.8238352423996	10.3671186383042	11.079382943851	10.919926130459
TMEM69	8.17340518098442	8.47148862244557	7.99632997075639	8.60924539357194	8.5711237458997	7.95633563966507	8.41793414040908	8.44170648715891
MAST2	7.97482647739963	8.14370901638278	7.78179800642515	8.01704612144787	8.00108772788676	7.77982707636814	7.97662961102215	8.15927701137384
TSPAN1	6.71254901959454	6.43172112145086	7.1773706343744	6.62549057202216	6.9004356814979	6.56969741095844	6.34835847305293	6.71884765716771
LURAP1	7.91934892362594	7.76112985794396	8.12961533376507	7.78433966195399	8.01486238196089	8.20481483974867	7.78145228368673	7.83549248749941
RAD54L	6.68239849011793	6.9160360296095	6.16694210707291	6.81291174883111	6.24708587258257	6.7883641386982	7.12355567078954	6.46845574401835
UQCRH	9.13300930350548	9.29093092271967	9.46805118916532	9.51545550616516	9.53216169096455	9.40355299718709	9.31164727856397	9.31070362720835
NSUN4	7.3705686696021	7.79667703143176	7.25324703168713	7.41349010221399	7.11449820303336	7.14150772079171	7.57329649396879	7.58710653227729
FAAH	7.51178089076267	7.32121821809504	7.87468195058739	7.46652126430145	7.6187811312118	7.57617294942793	7.17845430076079	7.68315837298542
DMBX1	7.24640590485654	6.75026313844455	7.23612415888854	7.28318478803788	7.33961064777875	7.34635246157908	6.77398992087299	7.08198363977171
TEX38	6.50136586943621	5.92210418041253	7.18826289492347	6.31747172094433	6.55460330321384	6.32938732228554	6.00321955838584	6.4406994034253
CYP4X1	4.85990462166966	5.57403998997067	5.14845207529649	5.07729232460971	5.25800405615166	4.98653277091681	5.37528494456039	5.10140138483912
CYP4Z1	5.08290999007714	5.52309963420379	5.6915842789443	5.58156218542145	5.87392943613604	5.57764846570514	5.07938404918625	5.53050762346914
CYP4A22	5.63205914876862	5.49590814532679	6.08140927567155	5.39058804817329	6.11202613136018	5.86937999816342	5.27863732415638	5.82323601628326
CMPK1	9.0230140881491	9.2906363108526	9.29202214261707	9.57412815250762	9.55248110452954	9.50632678422172	9.28231972672597	9.04911773513629
